date,jour_semaine,mois,heure,est_jour_ferie,est_weekend,est_vacances_scolaires,frequentation
2024-07-14,dimanche,7,13,0,1,1,15409
2024-07-14,dimanche,7,14,0,1,1,12219
2024-07-14,dimanche,7,15,0,1,1,12205
2024-07-14,dimanche,7,16,0,1,1,9892
2024-07-14,dimanche,7,17,0,1,1,18186
2024-07-14,dimanche,7,18,0,1,1,23670
2024-07-14,dimanche,7,19,0,1,1,30446
2024-07-14,dimanche,7,20,0,1,1,27816
2024-07-14,dimanche,7,21,0,1,1,2988
2024-07-14,dimanche,7,22,0,1,1,2032
2024-07-14,dimanche,7,23,0,1,1,2073
2024-07-15,lundi,7,5,0,0,1,8008
2024-07-15,lundi,7,6,0,0,1,7456
2024-07-15,lundi,7,7,0,0,1,70664
2024-07-15,lundi,7,8,0,0,1,67476
2024-07-15,lundi,7,9,0,0,1,71183
2024-07-15,lundi,7,10,0,0,1,27402
2024-07-15,lundi,7,11,0,0,1,21395
2024-07-15,lundi,7,12,0,0,1,27272
2024-07-15,lundi,7,13,0,0,1,24077
2024-07-15,lundi,7,14,0,0,1,13770
2024-07-15,lundi,7,15,0,0,1,16304
2024-07-15,lundi,7,16,0,0,1,24998
2024-07-15,lundi,7,17,0,0,1,58477
2024-07-15,lundi,7,18,0,0,1,60756
2024-07-15,lundi,7,19,0,0,1,59886
2024-07-15,lundi,7,20,0,0,1,59048
2024-07-15,lundi,7,21,0,0,1,9504
2024-07-15,lundi,7,22,0,0,1,5411
2024-07-15,lundi,7,23,0,0,1,9462
2024-07-16,mardi,7,5,0,0,1,14379
2024-07-16,mardi,7,6,0,0,1,10910
2024-07-16,mardi,7,7,0,0,1,62231
2024-07-16,mardi,7,8,0,0,1,55257
2024-07-16,mardi,7,9,0,0,1,68662
2024-07-16,mardi,7,10,0,0,1,19014
2024-07-16,mardi,7,11,0,0,1,19240
2024-07-16,mardi,7,12,0,0,1,25757
2024-07-16,mardi,7,13,0,0,1,24084
2024-07-16,mardi,7,14,0,0,1,16015
2024-07-16,mardi,7,15,0,0,1,15678
2024-07-16,mardi,7,16,0,0,1,28415
2024-07-16,mardi,7,17,0,0,1,61686
2024-07-16,mardi,7,18,0,0,1,70729
2024-07-16,mardi,7,19,0,0,1,46264
2024-07-16,mardi,7,20,0,0,1,60931
2024-07-16,mardi,7,21,0,0,1,8989
2024-07-16,mardi,7,22,0,0,1,11368
2024-07-16,mardi,7,23,0,0,1,4858
2024-07-17,mercredi,7,5,0,0,1,7359
2024-07-17,mercredi,7,6,0,0,1,6655
2024-07-17,mercredi,7,7,0,0,1,56781
2024-07-17,mercredi,7,8,0,0,1,76782
2024-07-17,mercredi,7,9,0,0,1,79308
2024-07-17,mercredi,7,10,0,0,1,18496
2024-07-17,mercredi,7,11,0,0,1,25791
2024-07-17,mercredi,7,12,0,0,1,29136
2024-07-17,mercredi,7,13,0,0,1,26756
2024-07-17,mercredi,7,14,0,0,1,21680
2024-07-17,mercredi,7,15,0,0,1,18342
2024-07-17,mercredi,7,16,0,0,1,21097
2024-07-17,mercredi,7,17,0,0,1,65480
2024-07-17,mercredi,7,18,0,0,1,44434
2024-07-17,mercredi,7,19,0,0,1,58445
2024-07-17,mercredi,7,20,0,0,1,69499
2024-07-17,mercredi,7,21,0,0,1,11020
2024-07-17,mercredi,7,22,0,0,1,8138
2024-07-17,mercredi,7,23,0,0,1,5694
2024-07-18,jeudi,7,5,0,0,1,11158
2024-07-18,jeudi,7,6,0,0,1,11913
2024-07-18,jeudi,7,7,0,0,1,73911
2024-07-18,jeudi,7,8,0,0,1,79027
2024-07-18,jeudi,7,9,0,0,1,65170
2024-07-18,jeudi,7,10,0,0,1,24931
2024-07-18,jeudi,7,11,0,0,1,21308
2024-07-18,jeudi,7,12,0,0,1,37734
2024-07-18,jeudi,7,13,0,0,1,23412
2024-07-18,jeudi,7,14,0,0,1,20711
2024-07-18,jeudi,7,15,0,0,1,16127
2024-07-18,jeudi,7,16,0,0,1,20861
2024-07-18,jeudi,7,17,0,0,1,60064
2024-07-18,jeudi,7,18,0,0,1,64330
2024-07-18,jeudi,7,19,0,0,1,55027
2024-07-18,jeudi,7,20,0,0,1,64066
2024-07-18,jeudi,7,21,0,0,1,7692
2024-07-18,jeudi,7,22,0,0,1,9328
2024-07-18,jeudi,7,23,0,0,1,5054
2024-07-19,vendredi,7,5,0,0,1,13483
2024-07-19,vendredi,7,6,0,0,1,11603
2024-07-19,vendredi,7,7,0,0,1,47178
2024-07-19,vendredi,7,8,0,0,1,59618
2024-07-19,vendredi,7,9,0,0,1,59266
2024-07-19,vendredi,7,10,0,0,1,15780
2024-07-19,vendredi,7,11,0,0,1,25216
2024-07-19,vendredi,7,12,0,0,1,23303
2024-07-19,vendredi,7,13,0,0,1,37605
2024-07-19,vendredi,7,14,0,0,1,23229
2024-07-19,vendredi,7,15,0,0,1,16725
2024-07-19,vendredi,7,16,0,0,1,23822
2024-07-19,vendredi,7,17,0,0,1,51520
2024-07-19,vendredi,7,18,0,0,1,58083
2024-07-19,vendredi,7,19,0,0,1,48981
2024-07-19,vendredi,7,20,0,0,1,57563
2024-07-19,vendredi,7,21,0,0,1,10072
2024-07-19,vendredi,7,22,0,0,1,8133
2024-07-19,vendredi,7,23,0,0,1,9016
2024-07-20,samedi,7,5,0,1,1,7685
2024-07-20,samedi,7,6,0,1,1,4528
2024-07-20,samedi,7,7,0,1,1,52478
2024-07-20,samedi,7,8,0,1,1,45333
2024-07-20,samedi,7,9,0,1,1,43129
2024-07-20,samedi,7,10,0,1,1,12563
2024-07-20,samedi,7,11,0,1,1,14855
2024-07-20,samedi,7,12,0,1,1,18893
2024-07-20,samedi,7,13,0,1,1,16108
2024-07-20,samedi,7,14,0,1,1,17126
2024-07-20,samedi,7,15,0,1,1,12625
2024-07-20,samedi,7,16,0,1,1,13240
2024-07-20,samedi,7,17,0,1,1,28459
2024-07-20,samedi,7,18,0,1,1,29920
2024-07-20,samedi,7,19,0,1,1,29296
2024-07-20,samedi,7,20,0,1,1,38420
2024-07-20,samedi,7,21,0,1,1,4664
2024-07-20,samedi,7,22,0,1,1,4729
2024-07-20,samedi,7,23,0,1,1,2853
2024-07-21,dimanche,7,5,0,1,1,3571
2024-07-21,dimanche,7,6,0,1,1,5358
2024-07-21,dimanche,7,7,0,1,1,20659
2024-07-21,dimanche,7,8,0,1,1,29619
2024-07-21,dimanche,7,9,0,1,1,27547
2024-07-21,dimanche,7,10,0,1,1,6744
2024-07-21,dimanche,7,11,0,1,1,7966
2024-07-21,dimanche,7,12,0,1,1,12710
2024-07-21,dimanche,7,13,0,1,1,11058
2024-07-21,dimanche,7,14,0,1,1,11117
2024-07-21,dimanche,7,15,0,1,1,8844
2024-07-21,dimanche,7,16,0,1,1,7462
2024-07-21,dimanche,7,17,0,1,1,24734
2024-07-21,dimanche,7,18,0,1,1,29680
2024-07-21,dimanche,7,19,0,1,1,27196
2024-07-21,dimanche,7,20,0,1,1,21864
2024-07-21,dimanche,7,21,0,1,1,1756
2024-07-21,dimanche,7,22,0,1,1,3559
2024-07-21,dimanche,7,23,0,1,1,3163
2024-07-22,lundi,7,5,0,0,1,11222
2024-07-22,lundi,7,6,0,0,1,10964
2024-07-22,lundi,7,7,0,0,1,60025
2024-07-22,lundi,7,8,0,0,1,70323
2024-07-22,lundi,7,9,0,0,1,52316
2024-07-22,lundi,7,10,0,0,1,22763
2024-07-22,lundi,7,11,0,0,1,20450
2024-07-22,lundi,7,12,0,0,1,36873
2024-07-22,lundi,7,13,0,0,1,34014
2024-07-22,lundi,7,14,0,0,1,23548
2024-07-22,lundi,7,15,0,0,1,22852
2024-07-22,lundi,7,16,0,0,1,21190
2024-07-22,lundi,7,17,0,0,1,54481
2024-07-22,lundi,7,18,0,0,1,51263
2024-07-22,lundi,7,19,0,0,1,48751
2024-07-22,lundi,7,20,0,0,1,62497
2024-07-22,lundi,7,21,0,0,1,6125
2024-07-22,lundi,7,22,0,0,1,10451
2024-07-22,lundi,7,23,0,0,1,9142
2024-07-23,mardi,7,5,0,0,1,8919
2024-07-23,mardi,7,6,0,0,1,11314
2024-07-23,mardi,7,7,0,0,1,75110
2024-07-23,mardi,7,8,0,0,1,66166
2024-07-23,mardi,7,9,0,0,1,70510
2024-07-23,mardi,7,10,0,0,1,28596
2024-07-23,mardi,7,11,0,0,1,29771
2024-07-23,mardi,7,12,0,0,1,27587
2024-07-23,mardi,7,13,0,0,1,26474
2024-07-23,mardi,7,14,0,0,1,27852
2024-07-23,mardi,7,15,0,0,1,27889
2024-07-23,mardi,7,16,0,0,1,20247
2024-07-23,mardi,7,17,0,0,1,51335
2024-07-23,mardi,7,18,0,0,1,44728
2024-07-23,mardi,7,19,0,0,1,48851
2024-07-23,mardi,7,20,0,0,1,53899
2024-07-23,mardi,7,21,0,0,1,7339
2024-07-23,mardi,7,22,0,0,1,7159
2024-07-23,mardi,7,23,0,0,1,10636
2024-07-24,mercredi,7,5,0,0,1,9095
2024-07-24,mercredi,7,6,0,0,1,13377
2024-07-24,mercredi,7,7,0,0,1,54829
2024-07-24,mercredi,7,8,0,0,1,61927
2024-07-24,mercredi,7,9,0,0,1,71475
2024-07-24,mercredi,7,10,0,0,1,19490
2024-07-24,mercredi,7,11,0,0,1,26589
2024-07-24,mercredi,7,12,0,0,1,27404
2024-07-24,mercredi,7,13,0,0,1,36774
2024-07-24,mercredi,7,14,0,0,1,19915
2024-07-24,mercredi,7,15,0,0,1,24463
2024-07-24,mercredi,7,16,0,0,1,20580
2024-07-24,mercredi,7,17,0,0,1,67882
2024-07-24,mercredi,7,18,0,0,1,76429
2024-07-24,mercredi,7,19,0,0,1,62865
2024-07-24,mercredi,7,20,0,0,1,47904
2024-07-24,mercredi,7,21,0,0,1,11021
2024-07-24,mercredi,7,22,0,0,1,6002
2024-07-24,mercredi,7,23,0,0,1,10497
2024-07-25,jeudi,7,5,0,0,1,7062
2024-07-25,jeudi,7,6,0,0,1,12569
2024-07-25,jeudi,7,7,0,0,1,72920
2024-07-25,jeudi,7,8,0,0,1,62185
2024-07-25,jeudi,7,9,0,0,1,57042
2024-07-25,jeudi,7,10,0,0,1,26991
2024-07-25,jeudi,7,11,0,0,1,25687
2024-07-25,jeudi,7,12,0,0,1,27698
2024-07-25,jeudi,7,13,0,0,1,26810
2024-07-25,jeudi,7,14,0,0,1,23134
2024-07-25,jeudi,7,15,0,0,1,19301
2024-07-25,jeudi,7,16,0,0,1,24877
2024-07-25,jeudi,7,17,0,0,1,67777
2024-07-25,jeudi,7,18,0,0,1,60799
2024-07-25,jeudi,7,19,0,0,1,55529
2024-07-25,jeudi,7,20,0,0,1,54243
2024-07-25,jeudi,7,21,0,0,1,10080
2024-07-25,jeudi,7,22,0,0,1,7806
2024-07-25,jeudi,7,23,0,0,1,12223
2024-07-26,vendredi,7,5,0,0,1,13197
2024-07-26,vendredi,7,6,0,0,1,13510
2024-07-26,vendredi,7,7,0,0,1,74945
2024-07-26,vendredi,7,8,0,0,1,55117
2024-07-26,vendredi,7,9,0,0,1,70795
2024-07-26,vendredi,7,10,0,0,1,27478
2024-07-26,vendredi,7,11,0,0,1,22694
2024-07-26,vendredi,7,12,0,0,1,27476
2024-07-26,vendredi,7,13,0,0,1,27510
2024-07-26,vendredi,7,14,0,0,1,23827
2024-07-26,vendredi,7,15,0,0,1,24284
2024-07-26,vendredi,7,16,0,0,1,26737
2024-07-26,vendredi,7,17,0,0,1,52575
2024-07-26,vendredi,7,18,0,0,1,64722
2024-07-26,vendredi,7,19,0,0,1,51316
2024-07-26,vendredi,7,20,0,0,1,51706
2024-07-26,vendredi,7,21,0,0,1,7638
2024-07-26,vendredi,7,22,0,0,1,10247
2024-07-26,vendredi,7,23,0,0,1,5877
2024-07-27,samedi,7,5,0,1,1,8651
2024-07-27,samedi,7,6,0,1,1,6760
2024-07-27,samedi,7,7,0,1,1,47892
2024-07-27,samedi,7,8,0,1,1,37142
2024-07-27,samedi,7,9,0,1,1,48375
2024-07-27,samedi,7,10,0,1,1,13587
2024-07-27,samedi,7,11,0,1,1,17265
2024-07-27,samedi,7,12,0,1,1,21522
2024-07-27,samedi,7,13,0,1,1,19862
2024-07-27,samedi,7,14,0,1,1,16950
2024-07-27,samedi,7,15,0,1,1,14114
2024-07-27,samedi,7,16,0,1,1,20554
2024-07-27,samedi,7,17,0,1,1,39507
2024-07-27,samedi,7,18,0,1,1,28248
2024-07-27,samedi,7,19,0,1,1,32014
2024-07-27,samedi,7,20,0,1,1,32117
2024-07-27,samedi,7,21,0,1,1,3128
2024-07-27,samedi,7,22,0,1,1,3576
2024-07-27,samedi,7,23,0,1,1,4140
2024-07-28,dimanche,7,5,0,1,1,3347
2024-07-28,dimanche,7,6,0,1,1,3050
2024-07-28,dimanche,7,7,0,1,1,30360
2024-07-28,dimanche,7,8,0,1,1,28460
2024-07-28,dimanche,7,9,0,1,1,31221
2024-07-28,dimanche,7,10,0,1,1,7948
2024-07-28,dimanche,7,11,0,1,1,10970
2024-07-28,dimanche,7,12,0,1,1,13947
2024-07-28,dimanche,7,13,0,1,1,12724
2024-07-28,dimanche,7,14,0,1,1,7108
2024-07-28,dimanche,7,15,0,1,1,9455
2024-07-28,dimanche,7,16,0,1,1,7872
2024-07-28,dimanche,7,17,0,1,1,17945
2024-07-28,dimanche,7,18,0,1,1,18949
2024-07-28,dimanche,7,19,0,1,1,26108
2024-07-28,dimanche,7,20,0,1,1,21869
2024-07-28,dimanche,7,21,0,1,1,2187
2024-07-28,dimanche,7,22,0,1,1,2454
2024-07-28,dimanche,7,23,0,1,1,3318
2024-07-29,lundi,7,5,0,0,1,13708
2024-07-29,lundi,7,6,0,0,1,6423
2024-07-29,lundi,7,7,0,0,1,60697
2024-07-29,lundi,7,8,0,0,1,62411
2024-07-29,lundi,7,9,0,0,1,70533
2024-07-29,lundi,7,10,0,0,1,17879
2024-07-29,lundi,7,11,0,0,1,17101
2024-07-29,lundi,7,12,0,0,1,36820
2024-07-29,lundi,7,13,0,0,1,32711
2024-07-29,lundi,7,14,0,0,1,16691
2024-07-29,lundi,7,15,0,0,1,27468
2024-07-29,lundi,7,16,0,0,1,20615
2024-07-29,lundi,7,17,0,0,1,61251
2024-07-29,lundi,7,18,0,0,1,56184
2024-07-29,lundi,7,19,0,0,1,48731
2024-07-29,lundi,7,20,0,0,1,73121
2024-07-29,lundi,7,21,0,0,1,11610
2024-07-29,lundi,7,22,0,0,1,9759
2024-07-29,lundi,7,23,0,0,1,7870
2024-07-30,mardi,7,5,0,0,1,14631
2024-07-30,mardi,7,6,0,0,1,7699
2024-07-30,mardi,7,7,0,0,1,62481
2024-07-30,mardi,7,8,0,0,1,69934
2024-07-30,mardi,7,9,0,0,1,55606
2024-07-30,mardi,7,10,0,0,1,27793
2024-07-30,mardi,7,11,0,0,1,18422
2024-07-30,mardi,7,12,0,0,1,27432
2024-07-30,mardi,7,13,0,0,1,34989
2024-07-30,mardi,7,14,0,0,1,22773
2024-07-30,mardi,7,15,0,0,1,21327
2024-07-30,mardi,7,16,0,0,1,25922
2024-07-30,mardi,7,17,0,0,1,64472
2024-07-30,mardi,7,18,0,0,1,71509
2024-07-30,mardi,7,19,0,0,1,70121
2024-07-30,mardi,7,20,0,0,1,74367
2024-07-30,mardi,7,21,0,0,1,7127
2024-07-30,mardi,7,22,0,0,1,8365
2024-07-30,mardi,7,23,0,0,1,7417
2024-07-31,mercredi,7,5,0,0,1,8260
2024-07-31,mercredi,7,6,0,0,1,9101
2024-07-31,mercredi,7,7,0,0,1,49021
2024-07-31,mercredi,7,8,0,0,1,56073
2024-07-31,mercredi,7,9,0,0,1,50595
2024-07-31,mercredi,7,10,0,0,1,18407
2024-07-31,mercredi,7,11,0,0,1,21816
2024-07-31,mercredi,7,12,0,0,1,24354
2024-07-31,mercredi,7,13,0,0,1,28179
2024-07-31,mercredi,7,14,0,0,1,17718
2024-07-31,mercredi,7,15,0,0,1,16884
2024-07-31,mercredi,7,16,0,0,1,24466
2024-07-31,mercredi,7,17,0,0,1,58345
2024-07-31,mercredi,7,18,0,0,1,46488
2024-07-31,mercredi,7,19,0,0,1,62868
2024-07-31,mercredi,7,20,0,0,1,63338
2024-07-31,mercredi,7,21,0,0,1,5875
2024-07-31,mercredi,7,22,0,0,1,10429
2024-07-31,mercredi,7,23,0,0,1,8124
2024-08-01,jeudi,8,5,0,0,1,8292
2024-08-01,jeudi,8,6,0,0,1,8329
2024-08-01,jeudi,8,7,0,0,1,69345
2024-08-01,jeudi,8,8,0,0,1,57530
2024-08-01,jeudi,8,9,0,0,1,49521
2024-08-01,jeudi,8,10,0,0,1,25272
2024-08-01,jeudi,8,11,0,0,1,31462
2024-08-01,jeudi,8,12,0,0,1,41377
2024-08-01,jeudi,8,13,0,0,1,28667
2024-08-01,jeudi,8,14,0,0,1,18997
2024-08-01,jeudi,8,15,0,0,1,25646
2024-08-01,jeudi,8,16,0,0,1,22975
2024-08-01,jeudi,8,17,0,0,1,54805
2024-08-01,jeudi,8,18,0,0,1,65896
2024-08-01,jeudi,8,19,0,0,1,48634
2024-08-01,jeudi,8,20,0,0,1,69619
2024-08-01,jeudi,8,21,0,0,1,4562
2024-08-01,jeudi,8,22,0,0,1,7103
2024-08-01,jeudi,8,23,0,0,1,7890
2024-08-02,vendredi,8,5,0,0,1,7931
2024-08-02,vendredi,8,6,0,0,1,14165
2024-08-02,vendredi,8,7,0,0,1,71928
2024-08-02,vendredi,8,8,0,0,1,59937
2024-08-02,vendredi,8,9,0,0,1,57439
2024-08-02,vendredi,8,10,0,0,1,15074
2024-08-02,vendredi,8,11,0,0,1,21401
2024-08-02,vendredi,8,12,0,0,1,35750
2024-08-02,vendredi,8,13,0,0,1,35802
2024-08-02,vendredi,8,14,0,0,1,23503
2024-08-02,vendredi,8,15,0,0,1,22949
2024-08-02,vendredi,8,16,0,0,1,14752
2024-08-02,vendredi,8,17,0,0,1,75575
2024-08-02,vendredi,8,18,0,0,1,46547
2024-08-02,vendredi,8,19,0,0,1,43054
2024-08-02,vendredi,8,20,0,0,1,56058
2024-08-02,vendredi,8,21,0,0,1,5991
2024-08-02,vendredi,8,22,0,0,1,8326
2024-08-02,vendredi,8,23,0,0,1,5379
2024-08-03,samedi,8,5,0,1,1,8593
2024-08-03,samedi,8,6,0,1,1,5071
2024-08-03,samedi,8,7,0,1,1,31730
2024-08-03,samedi,8,8,0,1,1,37415
2024-08-03,samedi,8,9,0,1,1,48419
2024-08-03,samedi,8,10,0,1,1,11632
2024-08-03,samedi,8,11,0,1,1,13280
2024-08-03,samedi,8,12,0,1,1,23189
2024-08-03,samedi,8,13,0,1,1,27006
2024-08-03,samedi,8,14,0,1,1,11013
2024-08-03,samedi,8,15,0,1,1,20782
2024-08-03,samedi,8,16,0,1,1,17904
2024-08-03,samedi,8,17,0,1,1,45071
2024-08-03,samedi,8,18,0,1,1,49950
2024-08-03,samedi,8,19,0,1,1,31424
2024-08-03,samedi,8,20,0,1,1,36643
2024-08-03,samedi,8,21,0,1,1,5166
2024-08-03,samedi,8,22,0,1,1,7435
2024-08-03,samedi,8,23,0,1,1,6909
2024-08-04,dimanche,8,5,0,1,1,4434
2024-08-04,dimanche,8,6,0,1,1,3309
2024-08-04,dimanche,8,7,0,1,1,24806
2024-08-04,dimanche,8,8,0,1,1,28728
2024-08-04,dimanche,8,9,0,1,1,24846
2024-08-04,dimanche,8,10,0,1,1,7508
2024-08-04,dimanche,8,11,0,1,1,7025
2024-08-04,dimanche,8,12,0,1,1,15075
2024-08-04,dimanche,8,13,0,1,1,15063
2024-08-04,dimanche,8,14,0,1,1,7982
2024-08-04,dimanche,8,15,0,1,1,7805
2024-08-04,dimanche,8,16,0,1,1,9946
2024-08-04,dimanche,8,17,0,1,1,27165
2024-08-04,dimanche,8,18,0,1,1,25980
2024-08-04,dimanche,8,19,0,1,1,24494
2024-08-04,dimanche,8,20,0,1,1,24102
2024-08-04,dimanche,8,21,0,1,1,2241
2024-08-04,dimanche,8,22,0,1,1,2855
2024-08-04,dimanche,8,23,0,1,1,4125
2024-08-05,lundi,8,5,0,0,1,10255
2024-08-05,lundi,8,6,0,0,1,13172
2024-08-05,lundi,8,7,0,0,1,58829
2024-08-05,lundi,8,8,0,0,1,67295
2024-08-05,lundi,8,9,0,0,1,69878
2024-08-05,lundi,8,10,0,0,1,21036
2024-08-05,lundi,8,11,0,0,1,22723
2024-08-05,lundi,8,12,0,0,1,31747
2024-08-05,lundi,8,13,0,0,1,30838
2024-08-05,lundi,8,14,0,0,1,24534
2024-08-05,lundi,8,15,0,0,1,16898
2024-08-05,lundi,8,16,0,0,1,20811
2024-08-05,lundi,8,17,0,0,1,67773
2024-08-05,lundi,8,18,0,0,1,66949
2024-08-05,lundi,8,19,0,0,1,54430
2024-08-05,lundi,8,20,0,0,1,48808
2024-08-05,lundi,8,21,0,0,1,8050
2024-08-05,lundi,8,22,0,0,1,8045
2024-08-05,lundi,8,23,0,0,1,6107
2024-08-06,mardi,8,5,0,0,1,13530
2024-08-06,mardi,8,6,0,0,1,11682
2024-08-06,mardi,8,7,0,0,1,77101
2024-08-06,mardi,8,8,0,0,1,63916
2024-08-06,mardi,8,9,0,0,1,72296
2024-08-06,mardi,8,10,0,0,1,16810
2024-08-06,mardi,8,11,0,0,1,25100
2024-08-06,mardi,8,12,0,0,1,31580
2024-08-06,mardi,8,13,0,0,1,28483
2024-08-06,mardi,8,14,0,0,1,15495
2024-08-06,mardi,8,15,0,0,1,27308
2024-08-06,mardi,8,16,0,0,1,18263
2024-08-06,mardi,8,17,0,0,1,52123
2024-08-06,mardi,8,18,0,0,1,72913
2024-08-06,mardi,8,19,0,0,1,61732
2024-08-06,mardi,8,20,0,0,1,42887
2024-08-06,mardi,8,21,0,0,1,6795
2024-08-06,mardi,8,22,0,0,1,11676
2024-08-06,mardi,8,23,0,0,1,8404
2024-08-07,mercredi,8,5,0,0,1,9953
2024-08-07,mercredi,8,6,0,0,1,7285
2024-08-07,mercredi,8,7,0,0,1,60371
2024-08-07,mercredi,8,8,0,0,1,52384
2024-08-07,mercredi,8,9,0,0,1,62032
2024-08-07,mercredi,8,10,0,0,1,15428
2024-08-07,mercredi,8,11,0,0,1,25814
2024-08-07,mercredi,8,12,0,0,1,31351
2024-08-07,mercredi,8,13,0,0,1,22705
2024-08-07,mercredi,8,14,0,0,1,19761
2024-08-07,mercredi,8,15,0,0,1,25976
2024-08-07,mercredi,8,16,0,0,1,23528
2024-08-07,mercredi,8,17,0,0,1,48534
2024-08-07,mercredi,8,18,0,0,1,63355
2024-08-07,mercredi,8,19,0,0,1,66460
2024-08-07,mercredi,8,20,0,0,1,55101
2024-08-07,mercredi,8,21,0,0,1,6607
2024-08-07,mercredi,8,22,0,0,1,8524
2024-08-07,mercredi,8,23,0,0,1,7587
2024-08-08,jeudi,8,5,0,0,1,12378
2024-08-08,jeudi,8,6,0,0,1,8147
2024-08-08,jeudi,8,7,0,0,1,62525
2024-08-08,jeudi,8,8,0,0,1,44655
2024-08-08,jeudi,8,9,0,0,1,47952
2024-08-08,jeudi,8,10,0,0,1,23356
2024-08-08,jeudi,8,11,0,0,1,15299
2024-08-08,jeudi,8,12,0,0,1,35544
2024-08-08,jeudi,8,13,0,0,1,38290
2024-08-08,jeudi,8,14,0,0,1,24214
2024-08-08,jeudi,8,15,0,0,1,30232
2024-08-08,jeudi,8,16,0,0,1,25350
2024-08-08,jeudi,8,17,0,0,1,64995
2024-08-08,jeudi,8,18,0,0,1,39216
2024-08-08,jeudi,8,19,0,0,1,58516
2024-08-08,jeudi,8,20,0,0,1,55116
2024-08-08,jeudi,8,21,0,0,1,10336
2024-08-08,jeudi,8,22,0,0,1,8112
2024-08-08,jeudi,8,23,0,0,1,10106
2024-08-09,vendredi,8,5,0,0,1,13027
2024-08-09,vendredi,8,6,0,0,1,10043
2024-08-09,vendredi,8,7,0,0,1,61107
2024-08-09,vendredi,8,8,0,0,1,62793
2024-08-09,vendredi,8,9,0,0,1,60349
2024-08-09,vendredi,8,10,0,0,1,19539
2024-08-09,vendredi,8,11,0,0,1,28886
2024-08-09,vendredi,8,12,0,0,1,30372
2024-08-09,vendredi,8,13,0,0,1,33465
2024-08-09,vendredi,8,14,0,0,1,17869
2024-08-09,vendredi,8,15,0,0,1,23102
2024-08-09,vendredi,8,16,0,0,1,19163
2024-08-09,vendredi,8,17,0,0,1,50334
2024-08-09,vendredi,8,18,0,0,1,61532
2024-08-09,vendredi,8,19,0,0,1,63453
2024-08-09,vendredi,8,20,0,0,1,50380
2024-08-09,vendredi,8,21,0,0,1,8906
2024-08-09,vendredi,8,22,0,0,1,5988
2024-08-09,vendredi,8,23,0,0,1,8893
2024-08-10,samedi,8,5,0,1,1,7706
2024-08-10,samedi,8,6,0,1,1,4879
2024-08-10,samedi,8,7,0,1,1,39236
2024-08-10,samedi,8,8,0,1,1,52635
2024-08-10,samedi,8,9,0,1,1,33894
2024-08-10,samedi,8,10,0,1,1,12660
2024-08-10,samedi,8,11,0,1,1,18459
2024-08-10,samedi,8,12,0,1,1,21158
2024-08-10,samedi,8,13,0,1,1,22458
2024-08-10,samedi,8,14,0,1,1,13750
2024-08-10,samedi,8,15,0,1,1,16119
2024-08-10,samedi,8,16,0,1,1,17188
2024-08-10,samedi,8,17,0,1,1,31414
2024-08-10,samedi,8,18,0,1,1,41958
2024-08-10,samedi,8,19,0,1,1,39547
2024-08-10,samedi,8,20,0,1,1,27459
2024-08-10,samedi,8,21,0,1,1,3937
2024-08-10,samedi,8,22,0,1,1,7792
2024-08-10,samedi,8,23,0,1,1,5091
2024-08-11,dimanche,8,5,0,1,1,5086
2024-08-11,dimanche,8,6,0,1,1,5602
2024-08-11,dimanche,8,7,0,1,1,24125
2024-08-11,dimanche,8,8,0,1,1,18312
2024-08-11,dimanche,8,9,0,1,1,24049
2024-08-11,dimanche,8,10,0,1,1,11562
2024-08-11,dimanche,8,11,0,1,1,9943
2024-08-11,dimanche,8,12,0,1,1,10581
2024-08-11,dimanche,8,13,0,1,1,11512
2024-08-11,dimanche,8,14,0,1,1,8748
2024-08-11,dimanche,8,15,0,1,1,7997
2024-08-11,dimanche,8,16,0,1,1,9162
2024-08-11,dimanche,8,17,0,1,1,26961
2024-08-11,dimanche,8,18,0,1,1,19343
2024-08-11,dimanche,8,19,0,1,1,23123
2024-08-11,dimanche,8,20,0,1,1,19189
2024-08-11,dimanche,8,21,0,1,1,4417
2024-08-11,dimanche,8,22,0,1,1,2646
2024-08-11,dimanche,8,23,0,1,1,4185
2024-08-12,lundi,8,5,0,0,1,11931
2024-08-12,lundi,8,6,0,0,1,8954
2024-08-12,lundi,8,7,0,0,1,79772
2024-08-12,lundi,8,8,0,0,1,66289
2024-08-12,lundi,8,9,0,0,1,66320
2024-08-12,lundi,8,10,0,0,1,20522
2024-08-12,lundi,8,11,0,0,1,23317
2024-08-12,lundi,8,12,0,0,1,32250
2024-08-12,lundi,8,13,0,0,1,26790
2024-08-12,lundi,8,14,0,0,1,16571
2024-08-12,lundi,8,15,0,0,1,17163
2024-08-12,lundi,8,16,0,0,1,17755
2024-08-12,lundi,8,17,0,0,1,48957
2024-08-12,lundi,8,18,0,0,1,46904
2024-08-12,lundi,8,19,0,0,1,43447
2024-08-12,lundi,8,20,0,0,1,53947
2024-08-12,lundi,8,21,0,0,1,12163
2024-08-12,lundi,8,22,0,0,1,8048
2024-08-12,lundi,8,23,0,0,1,6369
2024-08-13,mardi,8,5,0,0,1,7089
2024-08-13,mardi,8,6,0,0,1,8170
2024-08-13,mardi,8,7,0,0,1,68409
2024-08-13,mardi,8,8,0,0,1,49250
2024-08-13,mardi,8,9,0,0,1,63448
2024-08-13,mardi,8,10,0,0,1,26243
