date,annee,mois,jour_semaine,heure,minute,est_weekend,est_jour_ferie,est_vacances_scolaires,est_saison_pluies,est_ramadan,evenement_religieux,evenement_special,perturbation,phase_reseau,nb_rames_actives,frequentation
2024-01-20,2024,1,samedi,10,30,1,0,0,0,0,0,0,0,1,15,884
2024-01-20,2024,1,samedi,11,0,1,0,0,0,0,0,0,0,1,15,942
2024-01-20,2024,1,samedi,11,30,1,0,0,0,0,0,0,0,1,15,928
2024-01-20,2024,1,samedi,12,0,1,0,0,0,0,0,0,0,1,15,1330
2024-01-20,2024,1,samedi,12,30,1,0,0,0,0,0,0,0,1,15,1296
2024-01-20,2024,1,samedi,13,0,1,0,0,0,0,0,0,0,1,15,1156
2024-01-20,2024,1,samedi,13,30,1,0,0,0,0,0,0,0,1,15,1009
2024-01-20,2024,1,samedi,14,0,1,0,0,0,0,0,0,0,1,15,848
2024-01-20,2024,1,samedi,14,30,1,0,0,0,0,0,0,0,1,15,925
2024-01-20,2024,1,samedi,15,0,1,0,0,0,0,0,0,0,1,15,1045
2024-01-20,2024,1,samedi,15,30,1,0,0,0,0,0,0,0,1,15,1040
2024-01-20,2024,1,samedi,16,0,1,0,0,0,0,0,0,0,1,15,1469
2024-01-20,2024,1,samedi,16,30,1,0,0,0,0,0,0,0,1,15,1978
2024-01-20,2024,1,samedi,17,0,1,0,0,0,0,0,0,0,1,15,2886
2024-01-20,2024,1,samedi,17,30,1,0,0,0,0,0,0,0,1,15,3109
2024-01-20,2024,1,samedi,18,0,1,0,0,0,0,0,0,0,1,15,3243
2024-01-20,2024,1,samedi,18,30,1,0,0,0,0,0,0,0,1,15,2354
2024-01-20,2024,1,samedi,19,0,1,0,0,0,0,0,0,0,1,15,2213
2024-01-20,2024,1,samedi,19,30,1,0,0,0,0,0,0,0,1,15,1617
2024-01-20,2024,1,samedi,20,0,1,0,0,0,0,0,0,0,1,15,1149
2024-01-20,2024,1,samedi,20,30,1,0,0,0,0,0,0,0,1,15,700
2024-01-20,2024,1,samedi,21,0,1,0,0,0,0,0,0,0,1,15,598
2024-01-20,2024,1,samedi,21,30,1,0,0,0,0,0,0,0,1,15,507
2024-01-20,2024,1,samedi,22,0,1,0,0,0,0,0,0,0,1,15,396
2024-01-20,2024,1,samedi,22,30,1,0,0,0,0,0,0,0,1,15,277
2024-01-20,2024,1,samedi,23,0,1,0,0,0,0,0,0,0,1,15,176
2024-01-21,2024,1,dimanche,5,0,1,0,0,0,0,0,0,0,1,15,399
2024-01-21,2024,1,dimanche,5,30,1,0,0,0,0,0,0,0,1,15,511
2024-01-21,2024,1,dimanche,6,0,1,0,0,0,0,0,0,0,1,15,1008
2024-01-21,2024,1,dimanche,6,30,1,0,0,0,0,0,0,0,1,15,1586
2024-01-21,2024,1,dimanche,7,0,1,0,0,0,0,0,0,0,1,15,1870
2024-01-21,2024,1,dimanche,7,30,1,0,0,0,0,0,0,0,1,15,2435
2024-01-21,2024,1,dimanche,8,0,1,0,0,0,0,0,0,0,1,15,2345
2024-01-21,2024,1,dimanche,8,30,1,0,0,0,0,0,0,0,1,15,2178
2024-01-21,2024,1,dimanche,9,0,1,0,0,0,0,0,0,0,1,15,1658
2024-01-21,2024,1,dimanche,9,30,1,0,0,0,0,0,0,0,1,15,1278
2024-01-21,2024,1,dimanche,10,0,1,0,0,0,0,0,0,0,1,15,781
2024-01-21,2024,1,dimanche,10,30,1,0,0,0,0,0,0,0,1,15,871
2024-01-21,2024,1,dimanche,11,0,1,0,0,0,0,0,0,0,1,15,840
2024-01-21,2024,1,dimanche,11,30,1,0,0,0,0,0,0,0,1,15,773
2024-01-21,2024,1,dimanche,12,0,1,0,0,0,0,0,0,0,1,15,1068
2024-01-21,2024,1,dimanche,12,30,1,0,0,0,0,0,0,0,1,15,1087
2024-01-21,2024,1,dimanche,13,0,1,0,0,0,0,0,0,0,1,15,820
2024-01-21,2024,1,dimanche,13,30,1,0,0,0,0,0,0,0,1,15,801
2024-01-21,2024,1,dimanche,14,0,1,0,0,0,0,0,0,0,1,15,751
2024-01-21,2024,1,dimanche,14,30,1,0,0,0,0,0,0,0,1,15,759
2024-01-21,2024,1,dimanche,15,0,1,0,0,0,0,0,0,0,1,15,834
2024-01-21,2024,1,dimanche,15,30,1,0,0,0,0,0,0,0,1,15,885
2024-01-21,2024,1,dimanche,16,0,1,0,0,0,0,0,0,0,1,15,1212
2024-01-21,2024,1,dimanche,16,30,1,0,0,0,0,0,0,0,1,15,1484
2024-01-21,2024,1,dimanche,17,0,1,0,0,0,0,0,0,0,1,15,2064
2024-01-21,2024,1,dimanche,17,30,1,0,0,0,0,0,0,0,1,15,2240
2024-01-21,2024,1,dimanche,18,0,1,0,0,0,0,0,0,0,1,15,2231
2024-01-21,2024,1,dimanche,18,30,1,0,0,0,0,0,0,0,1,15,2094
2024-01-21,2024,1,dimanche,19,0,1,0,0,0,0,0,0,0,1,15,1784
2024-01-21,2024,1,dimanche,19,30,1,0,0,0,0,0,0,0,1,15,1355
2024-01-21,2024,1,dimanche,20,0,1,0,0,0,0,0,0,0,1,15,837
2024-01-21,2024,1,dimanche,20,30,1,0,0,0,0,0,0,0,1,15,592
2024-01-21,2024,1,dimanche,21,0,1,0,0,0,0,0,0,0,1,15,554
2024-01-21,2024,1,dimanche,21,30,1,0,0,0,0,0,0,0,1,15,424
2024-01-21,2024,1,dimanche,22,0,1,0,0,0,0,0,0,0,1,15,312
2024-01-21,2024,1,dimanche,22,30,1,0,0,0,0,0,0,0,1,15,258
2024-01-21,2024,1,dimanche,23,0,1,0,0,0,0,0,0,0,1,15,152
2024-01-22,2024,1,lundi,5,0,0,0,0,0,0,0,0,0,1,15,619
2024-01-22,2024,1,lundi,5,30,0,0,0,0,0,0,0,0,1,15,969
2024-01-22,2024,1,lundi,6,0,0,0,0,0,0,0,0,0,1,15,2116
2024-01-22,2024,1,lundi,6,30,0,0,0,0,0,0,0,0,1,15,3584
2024-01-22,2024,1,lundi,7,0,0,0,0,0,0,0,0,0,1,15,3984
2024-01-22,2024,1,lundi,7,30,0,0,0,0,0,0,0,0,1,15,4452
2024-01-22,2024,1,lundi,8,0,0,0,0,0,0,0,0,0,1,15,4799
2024-01-22,2024,1,lundi,8,30,0,0,0,0,0,0,0,0,1,15,4010
2024-01-22,2024,1,lundi,9,0,0,0,0,0,0,0,0,0,1,15,3208
2024-01-22,2024,1,lundi,9,30,0,0,0,0,0,0,0,0,1,15,2191
2024-01-22,2024,1,lundi,10,0,0,0,0,0,0,0,0,0,1,15,1646
2024-01-22,2024,1,lundi,10,30,0,0,0,0,0,0,0,0,1,15,1456
2024-01-22,2024,1,lundi,11,0,0,0,0,0,0,0,0,0,1,15,1265
2024-01-22,2024,1,lundi,11,30,0,0,0,0,0,0,0,0,1,15,1582
2024-01-22,2024,1,lundi,12,0,0,0,0,0,0,0,0,0,1,15,1899
2024-01-22,2024,1,lundi,12,30,0,0,0,0,0,0,0,0,1,15,1657
2024-01-22,2024,1,lundi,13,0,0,0,0,0,0,0,0,0,1,15,1456
2024-01-22,2024,1,lundi,13,30,0,0,0,0,0,0,0,0,1,15,1517
2024-01-22,2024,1,lundi,14,0,0,0,0,0,0,0,0,0,1,15,1163
2024-01-22,2024,1,lundi,14,30,0,0,0,0,0,0,0,0,1,15,1366
2024-01-22,2024,1,lundi,15,0,0,0,0,0,0,0,0,0,1,15,1538
2024-01-22,2024,1,lundi,15,30,0,0,0,0,0,0,0,0,1,15,1671
2024-01-22,2024,1,lundi,16,0,0,0,0,0,0,0,0,0,1,15,2068
2024-01-22,2024,1,lundi,16,30,0,0,0,0,0,0,0,0,1,15,2642
2024-01-22,2024,1,lundi,17,0,0,0,0,0,0,0,0,0,1,15,3911
2024-01-22,2024,1,lundi,17,30,0,0,0,0,0,0,0,0,1,15,4679
2024-01-22,2024,1,lundi,18,0,0,0,0,0,0,0,0,0,1,15,4328
2024-01-22,2024,1,lundi,18,30,0,0,0,0,0,0,0,0,1,15,4164
2024-01-22,2024,1,lundi,19,0,0,0,0,0,0,0,0,0,1,15,3607
2024-01-22,2024,1,lundi,19,30,0,0,0,0,0,0,0,0,1,15,2466
2024-01-22,2024,1,lundi,20,0,0,0,0,0,0,0,0,0,1,15,1653
2024-01-22,2024,1,lundi,20,30,0,0,0,0,0,0,0,0,1,15,1272
2024-01-22,2024,1,lundi,21,0,0,0,0,0,0,0,0,0,1,15,904
2024-01-22,2024,1,lundi,21,30,0,0,0,0,0,0,0,0,1,15,669
2024-01-22,2024,1,lundi,22,0,0,0,0,0,0,0,0,0,1,15,568
2024-01-22,2024,1,lundi,22,30,0,0,0,0,0,0,0,0,1,15,413
2024-01-22,2024,1,lundi,23,0,0,0,0,0,0,0,0,0,1,15,260
2024-01-23,2024,1,mardi,5,0,0,0,0,0,0,0,0,0,1,15,581
2024-01-23,2024,1,mardi,5,30,0,0,0,0,0,0,0,0,1,15,882
2024-01-23,2024,1,mardi,6,0,0,0,0,0,0,0,0,0,1,15,1983
2024-01-23,2024,1,mardi,6,30,0,0,0,0,0,0,0,0,1,15,3174
2024-01-23,2024,1,mardi,7,0,0,0,0,0,0,0,0,0,1,15,4194
2024-01-23,2024,1,mardi,7,30,0,0,0,0,0,0,0,0,1,15,4430
2024-01-23,2024,1,mardi,8,0,0,0,0,0,0,0,0,0,1,15,4491
2024-01-23,2024,1,mardi,8,30,0,0,0,0,0,0,0,0,1,15,3382
2024-01-23,2024,1,mardi,9,0,0,0,0,0,0,0,0,0,1,15,2759
2024-01-23,2024,1,mardi,9,30,0,0,0,0,0,0,0,0,1,15,2270
2024-01-23,2024,1,mardi,10,0,0,0,0,0,0,0,0,0,1,15,1475
2024-01-23,2024,1,mardi,10,30,0,0,0,0,0,0,0,0,1,15,1599
2024-01-23,2024,1,mardi,11,0,0,0,0,0,0,0,0,0,1,15,1381
2024-01-23,2024,1,mardi,11,30,0,0,0,0,0,0,0,0,1,15,1121
2024-01-23,2024,1,mardi,12,0,0,0,0,0,0,0,0,0,1,15,1874
2024-01-23,2024,1,mardi,12,30,0,0,0,0,0,0,0,0,1,15,1851
2024-01-23,2024,1,mardi,13,0,0,0,0,0,0,0,0,0,1,15,1522
2024-01-23,2024,1,mardi,13,30,0,0,0,0,0,0,0,0,1,15,1511
2024-01-23,2024,1,mardi,14,0,0,0,0,0,0,0,0,0,1,15,1103
2024-01-23,2024,1,mardi,14,30,0,0,0,0,0,0,0,0,1,15,1132
2024-01-23,2024,1,mardi,15,0,0,0,0,0,0,0,0,0,1,15,1398
2024-01-23,2024,1,mardi,15,30,0,0,0,0,0,0,0,0,1,15,1586
2024-01-23,2024,1,mardi,16,0,0,0,0,0,0,0,0,0,1,15,2259
2024-01-23,2024,1,mardi,16,30,0,0,0,0,0,0,0,0,1,15,2945
2024-01-23,2024,1,mardi,17,0,0,0,0,0,0,0,0,0,1,15,3225
2024-01-23,2024,1,mardi,17,30,0,0,0,0,0,0,0,0,1,15,4144
2024-01-23,2024,1,mardi,18,0,0,0,0,0,0,0,0,0,1,15,4538
2024-01-23,2024,1,mardi,18,30,0,0,0,0,0,0,0,0,1,15,3247
2024-01-23,2024,1,mardi,19,0,0,0,0,0,0,0,0,0,1,15,3045
2024-01-23,2024,1,mardi,19,30,0,0,0,0,0,0,0,0,1,15,2231
2024-01-23,2024,1,mardi,20,0,0,0,0,0,0,0,0,0,1,15,1545
2024-01-23,2024,1,mardi,20,30,0,0,0,0,0,0,0,0,1,15,1165
2024-01-23,2024,1,mardi,21,0,0,0,0,0,0,0,0,0,1,15,833
2024-01-23,2024,1,mardi,21,30,0,0,0,0,0,0,0,0,1,15,737
2024-01-23,2024,1,mardi,22,0,0,0,0,0,0,0,0,0,1,15,532
2024-01-23,2024,1,mardi,22,30,0,0,0,0,0,0,0,0,1,15,443
2024-01-23,2024,1,mardi,23,0,0,0,0,0,0,0,0,0,1,15,232
2024-01-24,2024,1,mercredi,5,0,0,0,0,0,0,0,0,0,1,15,512
2024-01-24,2024,1,mercredi,5,30,0,0,0,0,0,0,0,0,1,15,893
2024-01-24,2024,1,mercredi,6,0,0,0,0,0,0,0,0,0,1,15,1659
2024-01-24,2024,1,mercredi,6,30,0,0,0,0,0,0,0,0,1,15,3288
2024-01-24,2024,1,mercredi,7,0,0,0,0,0,0,0,0,0,1,15,3621
2024-01-24,2024,1,mercredi,7,30,0,0,0,0,0,0,0,0,1,15,3899
2024-01-24,2024,1,mercredi,8,0,0,0,0,0,0,0,0,0,1,15,4066
2024-01-24,2024,1,mercredi,8,30,0,0,0,0,0,0,0,0,1,15,3284
2024-01-24,2024,1,mercredi,9,0,0,0,0,0,0,0,0,0,1,15,2788
2024-01-24,2024,1,mercredi,9,30,0,0,0,0,0,0,0,0,1,15,1832
2024-01-24,2024,1,mercredi,10,0,0,0,0,0,0,0,0,0,1,15,1446
2024-01-24,2024,1,mercredi,10,30,0,0,0,0,0,0,0,0,1,15,1369
2024-01-24,2024,1,mercredi,11,0,0,0,0,0,0,0,0,0,1,15,1333
2024-01-24,2024,1,mercredi,11,30,0,0,0,0,0,0,0,0,1,15,1169
2024-01-24,2024,1,mercredi,12,0,0,0,0,0,0,0,0,0,1,15,1812
2024-01-24,2024,1,mercredi,12,30,0,0,0,0,0,0,0,0,1,15,1492
2024-01-24,2024,1,mercredi,13,0,0,0,0,0,0,0,0,0,1,15,1439
2024-01-24,2024,1,mercredi,13,30,0,0,0,0,0,0,0,0,1,15,1445
2024-01-24,2024,1,mercredi,14,0,0,0,0,0,0,0,0,0,1,15,1385
2024-01-24,2024,1,mercredi,14,30,0,0,0,0,0,0,0,0,1,15,1048
2024-01-24,2024,1,mercredi,15,0,0,0,0,0,0,0,0,0,1,15,1313
2024-01-24,2024,1,mercredi,15,30,0,0,0,0,0,0,0,0,1,15,1487
2024-01-24,2024,1,mercredi,16,0,0,0,0,0,0,0,0,0,1,15,1706
2024-01-24,2024,1,mercredi,16,30,0,0,0,0,0,0,0,0,1,15,2839
2024-01-24,2024,1,mercredi,17,0,0,0,0,0,0,0,0,0,1,15,3427
2024-01-24,2024,1,mercredi,17,30,0,0,0,0,0,0,0,0,1,15,3941
2024-01-24,2024,1,mercredi,18,0,0,0,0,0,0,0,0,0,1,15,3821
2024-01-24,2024,1,mercredi,18,30,0,0,0,0,0,0,0,0,1,15,3758
2024-01-24,2024,1,mercredi,19,0,0,0,0,0,0,0,0,0,1,15,3106
2024-01-24,2024,1,mercredi,19,30,0,0,0,0,0,0,0,0,1,15,2205
2024-01-24,2024,1,mercredi,20,0,0,0,0,0,0,0,0,0,1,15,1489
2024-01-24,2024,1,mercredi,20,30,0,0,0,0,0,0,0,0,1,15,1030
2024-01-24,2024,1,mercredi,21,0,0,0,0,0,0,0,0,0,1,15,889
2024-01-24,2024,1,mercredi,21,30,0,0,0,0,0,0,0,0,1,15,682
2024-01-24,2024,1,mercredi,22,0,0,0,0,0,0,0,0,0,1,15,520
2024-01-24,2024,1,mercredi,22,30,0,0,0,0,0,0,0,0,1,15,373
2024-01-24,2024,1,mercredi,23,0,0,0,0,0,0,0,0,0,1,15,219
2024-01-25,2024,1,jeudi,5,0,0,0,0,0,0,0,0,0,1,15,629
2024-01-25,2024,1,jeudi,5,30,0,0,0,0,0,0,0,0,1,15,882
2024-01-25,2024,1,jeudi,6,0,0,0,0,0,0,0,0,0,1,15,1895
2024-01-25,2024,1,jeudi,6,30,0,0,0,0,0,0,0,0,1,15,2803
2024-01-25,2024,1,jeudi,7,0,0,0,0,0,0,0,0,0,1,15,3860
2024-01-25,2024,1,jeudi,7,30,0,0,0,0,0,0,0,0,1,15,3744
2024-01-25,2024,1,jeudi,8,0,0,0,0,0,0,0,0,0,1,15,4379
2024-01-25,2024,1,jeudi,8,30,0,0,0,0,0,0,0,0,1,15,3607
2024-01-25,2024,1,jeudi,9,0,0,0,0,0,0,0,0,0,1,15,2528
2024-01-25,2024,1,jeudi,9,30,0,0,0,0,0,0,0,0,1,15,1802
2024-01-25,2024,1,jeudi,10,0,0,0,0,0,0,0,0,0,1,15,1462
2024-01-25,2024,1,jeudi,10,30,0,0,0,0,0,0,0,0,1,15,1568
2024-01-25,2024,1,jeudi,11,0,0,0,0,0,0,0,0,0,1,15,1312
2024-01-25,2024,1,jeudi,11,30,0,0,0,0,0,0,0,0,1,15,1281
2024-01-25,2024,1,jeudi,12,0,0,0,0,0,0,0,0,0,1,15,1802
2024-01-25,2024,1,jeudi,12,30,0,0,0,0,0,0,0,0,1,15,1685
2024-01-25,2024,1,jeudi,13,0,0,0,0,0,0,0,0,0,1,15,1468
2024-01-25,2024,1,jeudi,13,30,0,0,0,0,0,0,0,0,1,15,1358
2024-01-25,2024,1,jeudi,14,0,0,0,0,0,0,0,0,0,1,15,1373
2024-01-25,2024,1,jeudi,14,30,0,0,0,0,0,0,0,0,1,15,1342
2024-01-25,2024,1,jeudi,15,0,0,0,0,0,0,0,0,0,1,15,1440
2024-01-25,2024,1,jeudi,15,30,0,0,0,0,0,0,0,0,1,15,1383
2024-01-25,2024,1,jeudi,16,0,0,0,0,0,0,0,0,0,1,15,2508
2024-01-25,2024,1,jeudi,16,30,0,0,0,0,0,0,0,0,1,15,3037
2024-01-25,2024,1,jeudi,17,0,0,0,0,0,0,0,0,0,1,15,3713
2024-01-25,2024,1,jeudi,17,30,0,0,0,0,0,0,0,0,1,15,3695
2024-01-25,2024,1,jeudi,18,0,0,0,0,0,0,0,0,0,1,15,4658
2024-01-25,2024,1,jeudi,18,30,0,0,0,0,0,0,0,0,1,15,3667
2024-01-25,2024,1,jeudi,19,0,0,0,0,0,0,0,0,0,1,15,3009
2024-01-25,2024,1,jeudi,19,30,0,0,0,0,0,0,0,0,1,15,1984
2024-01-25,2024,1,jeudi,20,0,0,0,0,0,0,0,0,0,1,15,1468
2024-01-25,2024,1,jeudi,20,30,0,0,0,0,0,0,0,0,1,15,1160
2024-01-25,2024,1,jeudi,21,0,0,0,0,0,0,0,0,0,1,15,991
2024-01-25,2024,1,jeudi,21,30,0,0,0,0,0,0,0,0,1,15,752
2024-01-25,2024,1,jeudi,22,0,0,0,0,0,0,0,0,0,1,15,536
2024-01-25,2024,1,jeudi,22,30,0,0,0,0,0,0,0,0,1,15,405
2024-01-25,2024,1,jeudi,23,0,0,0,0,0,0,0,0,0,1,15,246
2024-01-26,2024,1,vendredi,5,0,0,0,0,0,0,0,0,0,1,15,685
2024-01-26,2024,1,vendredi,5,30,0,0,0,0,0,0,0,0,1,15,1070
2024-01-26,2024,1,vendredi,6,0,0,0,0,0,0,0,0,0,1,15,1953
2024-01-26,2024,1,vendredi,6,30,0,0,0,0,0,0,0,0,1,15,3365
2024-01-26,2024,1,vendredi,7,0,0,0,0,0,0,0,0,0,1,15,3948
2024-01-26,2024,1,vendredi,7,30,0,0,0,0,0,0,0,0,1,15,4113
2024-01-26,2024,1,vendredi,8,0,0,0,0,0,0,0,0,0,1,15,4738
2024-01-26,2024,1,vendredi,8,30,0,0,0,0,0,0,0,0,1,15,4220
2024-01-26,2024,1,vendredi,9,0,0,0,0,0,0,0,0,0,1,15,3048
2024-01-26,2024,1,vendredi,9,30,0,0,0,0,0,0,0,0,1,15,2337
2024-01-26,2024,1,vendredi,10,0,0,0,0,0,0,0,0,0,1,15,1781
2024-01-26,2024,1,vendredi,10,30,0,0,0,0,0,0,0,0,1,15,1383
2024-01-26,2024,1,vendredi,11,0,0,0,0,0,0,0,0,0,1,15,1691
2024-01-26,2024,1,vendredi,11,30,0,0,0,0,0,0,0,0,1,15,1219
2024-01-26,2024,1,vendredi,12,0,0,0,0,0,0,0,0,0,1,15,2289
2024-01-26,2024,1,vendredi,12,30,0,0,0,0,0,0,0,0,1,15,1799
2024-01-26,2024,1,vendredi,13,0,0,0,0,0,0,0,0,0,1,15,1648
2024-01-26,2024,1,vendredi,13,30,0,0,0,0,0,0,0,0,1,15,1499
2024-01-26,2024,1,vendredi,14,0,0,0,0,0,0,0,0,0,1,15,1438
2024-01-26,2024,1,vendredi,14,30,0,0,0,0,0,0,0,0,1,15,1395
2024-01-26,2024,1,vendredi,15,0,0,0,0,0,0,0,0,0,1,15,1490
2024-01-26,2024,1,vendredi,15,30,0,0,0,0,0,0,0,0,1,15,1849
2024-01-26,2024,1,vendredi,16,0,0,0,0,0,0,0,0,0,1,15,2332
2024-01-26,2024,1,vendredi,16,30,0,0,0,0,0,0,0,0,1,15,2833
2024-01-26,2024,1,vendredi,17,0,0,0,0,0,0,0,0,0,1,15,4136
2024-01-26,2024,1,vendredi,17,30,0,0,0,0,0,0,0,0,1,15,4650
2024-01-26,2024,1,vendredi,18,0,0,0,0,0,0,0,0,0,1,15,4535
2024-01-26,2024,1,vendredi,18,30,0,0,0,0,0,0,0,0,1,15,4449
2024-01-26,2024,1,vendredi,19,0,0,0,0,0,0,0,0,0,1,15,3305
2024-01-26,2024,1,vendredi,19,30,0,0,0,0,0,0,0,0,1,15,2466
2024-01-26,2024,1,vendredi,20,0,0,0,0,0,0,0,0,0,1,15,1750
2024-01-26,2024,1,vendredi,20,30,0,0,0,0,0,0,0,0,1,15,989
2024-01-26,2024,1,vendredi,21,0,0,0,0,0,0,0,0,0,1,15,962
2024-01-26,2024,1,vendredi,21,30,0,0,0,0,0,0,0,0,1,15,826
2024-01-26,2024,1,vendredi,22,0,0,0,0,0,0,0,0,0,1,15,557
2024-01-26,2024,1,vendredi,22,30,0,0,0,0,0,0,0,0,1,15,400
2024-01-26,2024,1,vendredi,23,0,0,0,0,0,0,0,0,0,1,15,300
2024-01-27,2024,1,samedi,5,0,1,0,0,0,0,0,0,0,1,15,426
2024-01-27,2024,1,samedi,5,30,1,0,0,0,0,0,0,0,1,15,591
2024-01-27,2024,1,samedi,6,0,1,0,0,0,0,0,0,0,1,15,1498
2024-01-27,2024,1,samedi,6,30,1,0,0,0,0,0,0,0,1,15,1832
2024-01-27,2024,1,samedi,7,0,1,0,0,0,0,0,0,0,1,15,2804
2024-01-27,2024,1,samedi,7,30,1,0,0,0,0,0,0,0,1,15,2731
2024-01-27,2024,1,samedi,8,0,1,0,0,0,0,0,0,0,1,15,3126
2024-01-27,2024,1,samedi,8,30,1,0,0,0,0,0,0,0,1,15,2532
2024-01-27,2024,1,samedi,9,0,1,0,0,0,0,0,0,0,1,15,1803
2024-01-27,2024,1,samedi,9,30,1,0,0,0,0,0,0,0,1,15,1440
2024-01-27,2024,1,samedi,10,0,1,0,0,0,0,0,0,0,1,15,1127
2024-01-27,2024,1,samedi,10,30,1,0,0,0,0,0,0,0,1,15,1112
2024-01-27,2024,1,samedi,11,0,1,0,0,0,0,0,0,0,1,15,980
2024-01-27,2024,1,samedi,11,30,1,0,0,0,0,0,0,0,1,15,1200
2024-01-27,2024,1,samedi,12,0,1,0,0,0,0,0,0,0,1,15,1301
2024-01-27,2024,1,samedi,12,30,1,0,0,0,0,0,0,0,1,15,1255
2024-01-27,2024,1,samedi,13,0,1,0,0,0,0,0,0,0,1,15,973
2024-01-27,2024,1,samedi,13,30,1,0,0,0,0,0,0,0,1,15,934
2024-01-27,2024,1,samedi,14,0,1,0,0,0,0,0,0,0,1,15,947
2024-01-27,2024,1,samedi,14,30,1,0,0,0,0,0,0,0,1,15,903
2024-01-27,2024,1,samedi,15,0,1,0,0,0,0,0,0,0,1,15,997
2024-01-27,2024,1,samedi,15,30,1,0,0,0,0,0,0,0,1,15,1020
2024-01-27,2024,1,samedi,16,0,1,0,0,0,0,0,0,0,1,15,1470
2024-01-27,2024,1,samedi,16,30,1,0,0,0,0,0,0,0,1,15,2020
2024-01-27,2024,1,samedi,17,0,1,0,0,0,0,0,0,0,1,15,2306
2024-01-27,2024,1,samedi,17,30,1,0,0,0,0,0,0,0,1,15,3060
2024-01-27,2024,1,samedi,18,0,1,0,0,0,0,0,0,0,1,15,2672
2024-01-27,2024,1,samedi,18,30,1,0,0,0,0,0,0,0,1,15,2769
2024-01-27,2024,1,samedi,19,0,1,0,0,0,0,0,0,0,1,15,2491
2024-01-27,2024,1,samedi,19,30,1,0,0,0,0,0,0,0,1,15,1726
2024-01-27,2024,1,samedi,20,0,1,0,0,0,0,0,0,0,1,15,1227
2024-01-27,2024,1,samedi,20,30,1,0,0,0,0,0,0,0,1,15,743
2024-01-27,2024,1,samedi,21,0,1,0,0,0,0,0,0,0,1,15,748
2024-01-27,2024,1,samedi,21,30,1,0,0,0,0,0,0,0,1,15,565
2024-01-27,2024,1,samedi,22,0,1,0,0,0,0,0,0,0,1,15,339
2024-01-27,2024,1,samedi,22,30,1,0,0,0,0,0,0,0,1,15,280
2024-01-27,2024,1,samedi,23,0,1,0,0,0,0,0,0,0,1,15,200
2024-01-28,2024,1,dimanche,5,0,1,0,0,0,0,0,0,0,1,15,399
2024-01-28,2024,1,dimanche,5,30,1,0,0,0,0,0,0,0,1,15,471
2024-01-28,2024,1,dimanche,6,0,1,0,0,0,0,0,0,0,1,15,937
2024-01-28,2024,1,dimanche,6,30,1,0,0,0,0,0,0,0,1,15,1582
2024-01-28,2024,1,dimanche,7,0,1,0,0,0,0,0,0,0,1,15,1732
2024-01-28,2024,1,dimanche,7,30,1,0,0,0,0,0,0,0,1,15,2332
2024-01-28,2024,1,dimanche,8,0,1,0,0,0,0,0,0,0,1,15,2709
2024-01-28,2024,1,dimanche,8,30,1,0,0,0,0,0,0,0,1,15,1932
2024-01-28,2024,1,dimanche,9,0,1,0,0,0,0,0,0,0,1,15,1617
2024-01-28,2024,1,dimanche,9,30,1,0,0,0,0,0,0,0,1,15,1055
2024-01-28,2024,1,dimanche,10,0,1,0,0,0,0,0,0,0,1,15,988
2024-01-28,2024,1,dimanche,10,30,1,0,0,0,0,0,0,0,1,15,778
2024-01-28,2024,1,dimanche,11,0,1,0,0,0,0,0,0,0,1,15,881
2024-01-28,2024,1,dimanche,11,30,1,0,0,0,0,0,0,0,1,15,776
2024-01-28,2024,1,dimanche,12,0,1,0,0,0,0,0,0,0,1,15,1082
2024-01-28,2024,1,dimanche,12,30,1,0,0,0,0,0,0,0,1,15,980
2024-01-28,2024,1,dimanche,13,0,1,0,0,0,0,0,0,0,1,15,864
2024-01-28,2024,1,dimanche,13,30,1,0,0,0,0,0,0,0,1,15,736
2024-01-28,2024,1,dimanche,14,0,1,0,0,0,0,0,0,0,1,15,746
2024-01-28,2024,1,dimanche,14,30,1,0,0,0,0,0,0,0,1,15,702
2024-01-28,2024,1,dimanche,15,0,1,0,0,0,0,0,0,0,1,15,743
2024-01-28,2024,1,dimanche,15,30,1,0,0,0,0,0,0,0,1,15,976
2024-01-28,2024,1,dimanche,16,0,1,0,0,0,0,0,0,0,1,15,1215
2024-01-28,2024,1,dimanche,16,30,1,0,0,0,0,0,0,0,1,15,1683
2024-01-28,2024,1,dimanche,17,0,1,0,0,0,0,0,0,0,1,15,1974
2024-01-28,2024,1,dimanche,17,30,1,0,0,0,0,0,0,0,1,15,2294
2024-01-28,2024,1,dimanche,18,0,1,0,0,0,0,0,0,0,1,15,2425
2024-01-28,2024,1,dimanche,18,30,1,0,0,0,0,0,0,0,1,15,2242
2024-01-28,2024,1,dimanche,19,0,1,0,0,0,0,0,0,0,1,15,1836
2024-01-28,2024,1,dimanche,19,30,1,0,0,0,0,0,0,0,1,15,1307
2024-01-28,2024,1,dimanche,20,0,1,0,0,0,0,0,0,0,1,15,872
2024-01-28,2024,1,dimanche,20,30,1,0,0,0,0,0,0,0,1,15,679
2024-01-28,2024,1,dimanche,21,0,1,0,0,0,0,0,0,0,1,15,525
2024-01-28,2024,1,dimanche,21,30,1,0,0,0,0,0,0,0,1,15,361
2024-01-28,2024,1,dimanche,22,0,1,0,0,0,0,0,0,0,1,15,241
2024-01-28,2024,1,dimanche,22,30,1,0,0,0,0,0,0,0,1,15,238
